CustomerID  NumberOfSales
19541       2
19591       2
19592       2
19593       2
19594       2
19595       2
19596       2
19597       2
19598       2
19599       2
19709       2
19506       2
19510       2
19511       2
19517       2
19518       2
19525       2
19555       2
19556       2
19557       2
19558       2
19559       2
19560       2
19561       2
19562       2
19563       2
19564       2
19565       2
19566       2
19567       2
19568       2
19569       2
19570       2
19571       2
19572       2
19573       2
19574       2
19575       2
19576       2
19577       2
19578       2
19579       2
19580       2
19581       2
19582       2
19583       2
19584       2
19585       2
19586       2
19587       2
19588       2
19589       2
19607       2
19608       2
19609       2
19610       2
19611       2
19612       2
19613       2
19614       2
19615       2
19616       2
19617       2
19618       2
19619       2
19620       2
19621       2
19622       2
19623       2
19624       2
19625       2
19626       2
19627       2
19628       2
19629       2
19630       2
19631       2
19652       2
19653       2
19477       2
19479       2
19480       2
19471       2
19472       2
19473       2
19474       2
19475       2
19455       2
19467       2
19482       2
19493       2
19496       2
19499       2
19500       2
19501       2
19502       2
19503       2
19504       2
19440       2
19441       2
19442       2
19443       2
19426       2
19427       2
19428       2
19429       2
19432       2
19433       2
19434       2
19435       2
19436       2
19437       2
19446       2
19447       2
19448       2
19357       2
19450       2
19451       2
19452       2
19458       2
19459       2
19421       2
19422       2
19423       2
19424       2
19415       2
19416       2
19417       2
19418       2
19419       2
19380       2
19381       2
19382       2
19411       2
19386       2
19387       2
19399       2
19366       2
19343       2
19353       2
19359       2
19360       2
19361       2
19362       2
19341       2
19335       2
19336       2
19337       2
19338       2
19326       2
19329       2
19312       2
19313       2
19314       2
19315       2
19316       2
19318       2
19319       2
19320       2
19321       2
19322       2
19323       2
19324       2
19301       2
19302       2
19305       2
19308       2
19309       2
19310       2
19299       2
19280       2
19292       2
19293       2
19294       2
19295       2
19296       2
19297       2
19282       2
19283       2
19284       2
19285       2
19286       2
19287       2
19288       2
19289       2
19290       2
19263       2
19264       2
19269       2
19270       2
19271       2
19260       2
19274       2
19276       2
19278       2
19253       2
19254       2
19255       2
19256       2
19257       2
19258       2
19232       2
19192       2
19193       2
19194       2
19195       2
19147       2
19186       2
19188       2
19200       2
19033       2
19034       2
19035       2
19036       2
19037       2
19038       2
18919       2
19026       2
19027       2
19028       2
19029       2
19030       2
19000       2
19001       2
19014       2
19015       2
18906       2
18907       2
18908       2
18909       2
18968       2
18978       2
18883       2
18884       2
18875       2
18871       2
18902       2
18903       2
18925       2
18926       2
18927       2
18928       2
18929       2
18930       2
18931       2
18932       2
18944       2
19083       2
19084       2
19085       2
19086       2
19087       2
19088       2
19089       2
19090       2
19091       2
19092       2
19093       2
19094       2
19095       2
19096       2
19097       2
19098       2
19099       2
19100       2
19101       2
19102       2
19103       2
19104       2
19105       2
19106       2
19040       2
19041       2
18899       2
18900       2
19046       2
19057       2
19058       2
19051       2
19052       2
19048       2
19049       2
19065       2
19069       2
19070       2
19067       2
19073       2
19150       2
19172       2
19173       2
19174       2
19076       2
19181       2
18685       2
18686       2
18742       2
18743       2
18744       2
18745       2
18746       2
18747       2
18811       2
18812       2
18755       2
18756       2
18763       2
18821       2
18826       2
18852       2
18627       2
18633       2
18634       2
18637       2
18642       2
18674       2
18677       2
18733       2
18734       2
18735       2
18736       2
18737       2
18738       2
18739       2
18740       2
18766       2
18767       2
18768       2
18769       2
18523       2
18524       2
18457       2
18458       2
18535       2
18554       2
18573       2
18604       2
18541       2
18600       2
18620       2
18621       2
18644       2
18691       2
18692       2
18693       2
18694       2
18695       2
18696       2
18697       2
18698       2
18699       2
18700       2
18701       2
18702       2
18703       2
18704       2
18705       2
18706       2
18707       2
18708       2
18709       2
18710       2
18711       2
18712       2
18713       2
18714       2
18715       2
18716       2
18717       2
18718       2
18719       2
18720       2
18721       2
18722       2
18723       2
18724       2
18725       2
18726       2
18727       2
18728       2
18729       2
18730       2
18731       2
18449       2
18452       2
18330       2
18331       2
18332       2
18407       2
18461       2
18462       2
18463       2
18464       2
18465       2
18466       2
18467       2
18468       2
18469       2
18470       2
18482       2
18483       2
18484       2
18485       2
18486       2
18487       2
18488       2
18489       2
18490       2
18491       2
18492       2
18493       2
18494       2
18495       2
18496       2
18506       2
18345       2
18382       2
18390       2
18391       2
18411       2
18325       2
18326       2
18334       2
18335       2
18336       2
18337       2
18338       2
18355       2
18356       2
18185       2
18186       2
18181       2
18183       2
18178       2
18175       2
18176       2
18171       2
18172       2
18167       2
18163       2
18164       2
18165       2
18131       2
18132       2
18155       2
18156       2
18157       2
18238       2
18239       2
18240       2
18241       2
18242       2
18243       2
18244       2
18245       2
18246       2
18247       2
18248       2
18249       2
18250       2
18251       2
18252       2
18253       2
18254       2
18255       2
18256       2
18257       2
18258       2
18259       2
18260       2
18261       2
18262       2
18263       2
18264       2
18265       2
18266       2
18267       2
18268       2
18269       2
18270       2
18271       2
18272       2
18273       2
18274       2
18275       2
18276       2
18277       2
18278       2
18279       2
18280       2
18281       2
18282       2
18283       2
18284       2
18285       2
18286       2
18287       2
18288       2
18289       2
18290       2
18291       2
18292       2
18293       2
18294       2
18295       2
18296       2
18297       2
18298       2
18299       2
18300       2
18301       2
18302       2
18303       2
18304       2
18305       2
18306       2
18307       2
18308       2
18309       2
18148       2
18149       2
18143       2
18137       2
18081       2
18188       2
18189       2
18190       2
18191       2
18192       2
18193       2
18194       2
18195       2
18196       2
18197       2
18198       2
18199       2
18200       2
18201       2
18202       2
18203       2
18204       2
18205       2
18206       2
18207       2
18208       2
18209       2
18210       2
18211       2
18212       2
18213       2
18214       2
18215       2
18216       2
18217       2
18218       2
18219       2
18220       2
18221       2
18222       2
18045       2
18046       2
18047       2
18054       2
18055       2
18065       2
18038       2
18039       2
18077       2
18078       2
18090       2
18021       2
18026       2
18027       2
18028       2
17998       2
17999       2
18000       2
17996       2
17824       2
18004       2
18008       2
18009       2
18010       2
18011       2
17987       2
17989       2
17990       2
17977       2
17978       2
17979       2
17980       2
17981       2
17982       2
17971       2
17972       2
17973       2
17974       2
17975       2
17965       2
17966       2
17962       2
17963       2
17968       2
17969       2
17952       2
17956       2
17957       2
17958       2
17959       2
17960       2
17950       2
17937       2
17932       2
17933       2
17934       2
17940       2
17941       2
17942       2
17943       2
17944       2
17945       2
17946       2
17947       2
17948       2
17909       2
17910       2
17911       2
17912       2
17913       2
17914       2
17915       2
17916       2
17917       2
17918       2
17919       2
17920       2
17921       2
17922       2
17923       2
17924       2
17925       2
17926       2
17927       2
17928       2
17929       2
17867       2
17873       2
17879       2
17880       2
17881       2
17885       2
17889       2
17890       2
17891       2
17892       2
17893       2
17894       2
17896       2
17897       2
17898       2
17900       2
17902       2
17904       2
17844       2
17838       2
17839       2
17840       2
17841       2
17835       2
17827       2
17828       2
17829       2
17830       2
17831       2
17847       2
17848       2
17849       2
17855       2
17812       2
17813       2
17814       2
17815       2
17803       2
17807       2
17808       2
17370       2
17810       2
17784       2
17785       2
17786       2
17787       2
17775       2
17776       2
17777       2
17789       2
17790       2
17792       2
17793       2
17794       2
17795       2
17796       2
17798       2
17799       2
17782       2
17750       2
17772       2
17773       2
17768       2
17769       2
17770       2
17760       2
17761       2
17762       2
17763       2
17764       2
17765       2
17741       2
17742       2
17743       2
17744       2
17739       2
17747       2
17752       2
17753       2
17754       2
17755       2
17756       2
17757       2
17680       2
17700       2
17701       2
17702       2
17708       2
17709       2
17710       2
17714       2
17715       2
17716       2
17717       2
17705       2
17706       2
17720       2
17722       2
17723       2
17725       2
17726       2
17728       2
17730       2
17732       2
17733       2
17734       2
17735       2
17736       2
17686       2
17657       2
17539       2
17579       2
17619       2
17626       2
17627       2
17628       2
17629       2
17632       2
17633       2
17634       2
17635       2
17491       2
17639       2
17641       2
17642       2
17644       2
17645       2
17646       2
17522       2
17551       2
17585       2
17601       2
17478       2
17479       2
17493       2
17494       2
17495       2
17496       2
17481       2
17482       2
17483       2
17484       2
17500       2
17501       2
17502       2
17503       2
17504       2
17509       2
17510       2
17511       2
17512       2
17513       2
17514       2
17515       2
17468       2
17450       2
17375       2
17381       2
17409       2
17410       2
17411       2
17422       2
17213       2
17346       2
17350       2
17351       2
17352       2
17353       2
17354       2
17355       2
17216       2
17195       2
17196       2
17277       2
17278       2
17279       2
17280       2
17281       2
17282       2
17283       2
17284       2
17285       2
17286       2
17287       2
17288       2
17289       2
17290       2
17291       2
17292       2
17293       2
17294       2
17295       2
17296       2
17297       2
17298       2
17299       2
17300       2
17301       2
17302       2
17303       2
17304       2
17305       2
17306       2
17307       2
17308       2
17309       2
17310       2
17311       2
17312       2
17313       2
17314       2
17315       2
17316       2
17317       2
17318       2
17319       2
17320       2
17321       2
17322       2
17323       2
17324       2
17325       2
17326       2
17327       2
17328       2
17329       2
17330       2
17331       2
17332       2
17333       2
17334       2
17226       2
17227       2
17228       2
17229       2
17230       2
17231       2
17232       2
17233       2
17234       2
17235       2
17236       2
17237       2
17238       2
17239       2
17240       2
17241       2
17242       2
17243       2
17244       2
17245       2
17246       2
17247       2
17248       2
17249       2
17250       2
17251       2
17252       2
17253       2
17254       2
17255       2
17256       2
17257       2
17258       2
17259       2
17204       2
17205       2
17206       2
17193       2
17186       2
17187       2
17188       2
17115       2
17109       2
17110       2
17101       2
17105       2
17107       2
17094       2
17095       2
17096       2
17097       2
17098       2
17099       2
17082       2
17085       2
17086       2
17087       2
17126       2
17036       2
16940       2
16942       2
16944       2
16945       2
16946       2
17045       2
17046       2
17047       2
17048       2
17049       2
17050       2
17051       2
17052       2
17053       2
17054       2
17055       2
17056       2
17057       2
17058       2
17059       2
17060       2
17061       2
17062       2
17063       2
17064       2
17065       2
17066       2
17067       2
17068       2
17069       2
17070       2
17071       2
17072       2
17073       2
17074       2
17075       2
17076       2
17077       2
17078       2
17079       2
17080       2
16902       2
16910       2
16926       2
16927       2
16928       2
16929       2
16930       2
16931       2
16932       2
16933       2
16934       2
16935       2
16919       2
16593       2
16820       2
16937       2
16938       2
16840       2
16841       2
16855       2
16836       2
16837       2
16846       2
16847       2
16848       2
16849       2
16810       2
16308       2
16305       2
16306       2
16300       2
16275       2
16282       2
16287       2
16288       2
16289       2
16290       2
16291       2
16264       2
16277       2
16278       2
16241       2
16243       2
16250       2
16251       2
16252       2
16253       2
16256       2
16259       2
16260       2
16267       2
16268       2
16269       2
16270       2
16271       2
16272       2
16273       2
16200       2
16201       2
16197       2
16198       2
16103       2
16187       2
16188       2
16189       2
16190       2
16191       2
16192       2
16193       2
16155       2
16156       2
16157       2
16158       2
16159       2
16160       2
16161       2
16162       2
16163       2
16164       2
16165       2
16166       2
16167       2
16168       2
16169       2
16170       2
16171       2
16172       2
16173       2
16174       2
16175       2
16176       2
16177       2
16178       2
16179       2
16180       2
16181       2
16182       2
16183       2
16184       2
16185       2
16427       2
16428       2
16429       2
16430       2
16431       2
16432       2
16433       2
16414       2
16415       2
16416       2
16417       2
16420       2
16422       2
16405       2
16406       2
16407       2
16408       2
16409       2
16410       2
16411       2
16412       2
16386       2
16387       2
16388       2
16389       2
16390       2
16391       2
16400       2
16401       2
16402       2
16436       2
16437       2
16442       2
16443       2
16444       2
16445       2
16446       2
16447       2
16451       2
16452       2
16453       2
16454       2
16459       2
16460       2
16461       2
16464       2
16465       2
16466       2
16467       2
16470       2
16475       2
16476       2
16332       2
16324       2
16325       2
16338       2
16339       2
16345       2
16346       2
16347       2
16348       2
16349       2
16350       2
16351       2
16352       2
16311       2
16316       2
16317       2
16318       2
16313       2
16314       2
16321       2
16327       2
16328       2
16329       2
16394       2
16341       2
16342       2
16343       2
16380       2
16643       2
16599       2
16601       2
16602       2
16596       2
16590       2
16591       2
16579       2
16584       2
16569       2
16570       2
16571       2
16572       2
16573       2
16574       2
16605       2
16606       2
16607       2
16608       2
16609       2
16610       2
16611       2
16612       2
16613       2
16614       2
16615       2
16616       2
16617       2
16618       2
16619       2
16620       2
16621       2
16622       2
16623       2
16624       2
16625       2
16626       2
16627       2
16628       2
16629       2
16630       2
16631       2
16632       2
16633       2
16634       2
16635       2
16636       2
16637       2
16638       2
16639       2
16640       2
16559       2
16560       2
16561       2
16562       2
16563       2
16564       2
16546       2
16547       2
16548       2
16549       2
16550       2
16551       2
16552       2
16553       2
16554       2
16449       2
16491       2
16492       2
16493       2
16494       2
16495       2
16496       2
16509       2
16538       2
16540       2
16541       2
16542       2
16543       2
16480       2
16481       2
16482       2
16483       2
16484       2
16486       2
16487       2
16488       2
16489       2
16511       2
16512       2
16513       2
16514       2
16515       2
16516       2
16517       2
16518       2
16519       2
16520       2
16521       2
16522       2
16523       2
16524       2
16525       2
16526       2
16527       2
16528       2
16529       2
16530       2
16531       2
16532       2
16533       2
16534       2
16758       2
16729       2
16730       2
16733       2
16734       2
16754       2
16738       2
16739       2
16740       2
16741       2
16742       2
16743       2
16744       2
16745       2
16674       2
16675       2
16649       2
16646       2
16654       2
16656       2
16657       2
16658       2
16659       2
16660       2
16661       2
16662       2
16663       2
16664       2
16665       2
16666       2
16678       2
16679       2
16680       2
16681       2
16682       2
16683       2
16684       2
16685       2
16686       2
16687       2
16688       2
16689       2
16690       2
16691       2
16692       2
16693       2
16694       2
16695       2
16696       2
16697       2
16698       2
16699       2
16700       2
16701       2
16702       2
16703       2
16704       2
16705       2
16706       2
16707       2
16708       2
16709       2
16710       2
16711       2
16712       2
16713       2
20859       2
29398       2
29399       2
29400       2
29403       2
29412       2
29278       2
29279       2
29166       2
29167       2
29168       2
29044       2
29221       2
29222       2
29223       2
29225       2
29242       2
29236       2
29237       2
29238       2
29239       2
29252       2
29255       2
29264       2
29265       2
29258       2
29261       2
29274       2
29275       2
29276       2
29388       2
29389       2
29390       2
29391       2
29575       2
29733       2
29766       2
29726       2
29728       2
29832       2
29777       2
28520       2
28393       2
28394       2
28395       2
28506       2
28553       2
28580       2
28678       2
28569       2
28562       2
28285       2
28662       2
28713       2
28769       2
28770       2
28664       2
28665       2
28666       2
28667       2
28671       2
28672       2
28673       2
28674       2
28740       2
28756       2
28757       2
28758       2
28828       2
28904       2
28750       2
28751       2
28840       2
28841       2
28842       2
28844       2
28845       2
28846       2
28847       2
28869       2
28870       2
28871       2
28885       2
28859       2
28854       2
29004       2
29048       2
29011       2
29019       2
29111       2
29032       2
29128       2
29138       2
29174       2
29175       2
29201       2
29202       2
29203       2
29204       2
27116       2
27117       2
26774       2
27073       2
27074       2
27075       2
26763       2
26764       2
26767       2
26768       2
26760       2
26761       2
27014       2
27092       2
27093       2
27103       2
27104       2
27105       2
27106       2
27107       2
27096       2
27097       2
27195       2
27201       2
27250       2
27114       2
27199       2
27273       2
27274       2
27279       2
27280       2
27281       2
27299       2
27287       2
27288       2
27294       2
27295       2
27296       2
27338       2
27339       2
27340       2
27341       2
27342       2
27291       2
27346       2
27348       2
27352       2
27353       2
27354       2
27355       2
27356       2
27359       2
27362       2
27370       2
27371       2
27406       2
27407       2
27418       2
27427       2
27365       2
27366       2
27439       2
27440       2
27446       2
27447       2
27449       2
27450       2
27455       2
27459       2
27460       2
27469       2
27470       2
27471       2
27472       2
27473       2
27483       2
27484       2
27485       2
27486       2
27487       2
27488       2
27489       2
27490       2
27498       2
27499       2
27500       2
27492       2
27493       2
27494       2
27521       2
27527       2
27667       2
27668       2
27669       2
27670       2
27671       2
27568       2
27569       2
27570       2
27571       2
27572       2
27573       2
27574       2
27539       2
27540       2
27541       2
27542       2
27543       2
27606       2
27452       2
27453       2
27537       2
27615       2
27616       2
27617       2
27918       2
27919       2
27920       2
27625       2
27621       2
27623       2
27636       2
27641       2
27645       2
27646       2
27651       2
28038       2
28030       2
28031       2
28061       2
28062       2
28063       2
28064       2
28065       2
28066       2
28067       2
28068       2
28099       2
28083       2
28131       2
28158       2
28159       2
27662       2
27663       2
28070       2
28071       2
28078       2
28076       2
28152       2
28196       2
28154       2
28155       2
28156       2
28190       2
28191       2
28193       2
28194       2
28224       2
28234       2
28240       2
28243       2
28244       2
28246       2
28247       2
28250       2
28255       2
28257       2
28259       2
28264       2
28268       2
28273       2
28288       2
28296       2
28297       2
28298       2
28418       2
28419       2
28420       2
30040       2
30041       2
30001       2
30010       2
30032       2
30025       2
30098       2
29905       2
29900       2
29859       2
29852       2
29978       2
21516       2
21517       2
21501       2
21534       2
21540       2
21545       2
21555       2
21556       2
21557       2
21558       2
21559       2
21560       2
21561       2
21562       2
21567       2
21568       2
21569       2
21570       2
21571       2
21572       2
21595       2
21582       2
21589       2
21613       2
21614       2
21552       2
21553       2
21618       2
21620       2
21621       2
21622       2
21629       2
21668       2
21669       2
21642       2
21658       2
21659       2
21710       2
21702       2
21703       2
21727       2
21741       2
21768       2
21813       2
21873       2
21874       2
21875       2
21876       2
21877       2
21878       2
21652       2
21655       2
21882       2
21885       2
21886       2
21899       2
21921       2
21891       2
21892       2
21893       2
21894       2
21895       2
21888       2
21889       2
21897       2
21943       2
21944       2
21945       2
21946       2
21947       2
21948       2
21949       2
21950       2
21951       2
21955       2
21956       2
21957       2
21958       2
21959       2
21939       2
21968       2
21969       2
21966       2
21974       2
21976       2
21979       2
21980       2
21982       2
21983       2
21984       2
21985       2
21986       2
21987       2
21994       2
21996       2
21999       2
22000       2
22004       2
22008       2
22014       2
22058       2
22030       2
22031       2
22032       2
22033       2
22041       2
22050       2
22109       2
22112       2
22114       2
22117       2
22118       2
22128       2
22120       2
22121       2
22170       2
22171       2
22172       2
22173       2
22174       2
22175       2
22180       2
22181       2
22182       2
22193       2
22194       2
22195       2
22196       2
22197       2
22198       2
22199       2
22200       2
22201       2
22202       2
22203       2
22207       2
22232       2
22233       2
22234       2
22168       2
22178       2
22247       2
22267       2
22268       2
22299       2
22406       2
22407       2
22408       2
22409       2
22410       2
22411       2
22412       2
22575       2
22576       2
22577       2
22578       2
22579       2
22580       2
22581       2
22582       2
22583       2
22251       2
22252       2
22373       2
22713       2
22732       2
22748       2
22765       2
22785       2
22399       2
22400       2
22401       2
22402       2
22230       2
22404       2
22571       2
22572       2
22573       2
22845       2
22860       2
22850       2
22851       2
22854       2
22857       2
22881       2
22877       2
22889       2
22895       2
22893       2
22901       2
22903       2
22904       2
22905       2
22906       2
22907       2
22908       2
22909       2
22910       2
22912       2
22913       2
22929       2
22930       2
22931       2
22932       2
22933       2
22934       2
22935       2
22936       2
22937       2
22938       2
22939       2
22940       2
22921       2
22942       2
22943       2
22946       2
22926       2
22927       2
22950       2
22951       2
22953       2
22954       2
22961       2
22966       2
22976       2
22998       2
23057       2
23074       2
22986       2
22987       2
22988       2
22958       2
22959       2
22995       2
22996       2
23097       2
23098       2
23099       2
23100       2
23101       2
23102       2
23116       2
23117       2
23118       2
23119       2
23120       2
23121       2
23137       2
23104       2
23105       2
23106       2
23107       2
23164       2
23172       2
23209       2
23283       2
23267       2
23113       2
23114       2
23281       2
23306       2
23310       2
23311       2
23313       2
23314       2
23316       2
23320       2
23321       2
23322       2
23323       2
23324       2
23325       2
23351       2
23331       2
23332       2
23343       2
23344       2
23348       2
23376       2
23385       2
23396       2
23397       2
23431       2
23432       2
23433       2
23434       2
23435       2
23436       2
23408       2
23409       2
23410       2
23411       2
23412       2
23413       2
23414       2
23415       2
23416       2
23417       2
23418       2
23378       2
23420       2
23421       2
23422       2
23423       2
23486       2
23511       2
23425       2
23523       2
23524       2
23525       2
23526       2
23544       2
23545       2
23546       2
23547       2
23592       2
23593       2
23429       2
23529       2
23531       2
23532       2
23533       2
23534       2
23571       2
23572       2
23573       2
23574       2
23575       2
23583       2
23538       2
23539       2
23540       2
23541       2
23542       2
23640       2
23658       2
23659       2
23660       2
23661       2
23662       2
23663       2
23664       2
23665       2
23730       2
23731       2
23865       2
23866       2
23867       2
23868       2
23998       2
23999       2
24000       2
24001       2
24002       2
24003       2
24004       2
24005       2
24006       2
24007       2
24008       2
24009       2
24159       2
24160       2
24161       2
24162       2
24163       2
24164       2
24165       2
24166       2
24167       2
24168       2
24169       2
24170       2
24171       2
24172       2
24173       2
24174       2
24175       2
24176       2
24177       2
24178       2
24179       2
23645       2
23648       2
23649       2
23651       2
23652       2
23653       2
23819       2
23829       2
23830       2
23725       2
23842       2
23846       2
23858       2
23859       2
23992       2
23993       2
23994       2
23995       2
23996       2
24235       2
23655       2
23656       2
24241       2
24242       2
24247       2
24248       2
24249       2
24250       2
24251       2
24252       2
24257       2
24270       2
24271       2
24272       2
24273       2
24274       2
24281       2
24282       2
24283       2
24284       2
24309       2
24310       2
24266       2
24300       2
24301       2
24302       2
24303       2
24304       2
24305       2
24332       2
24344       2
24244       2
24307       2
24360       2
24361       2
24362       2
24364       2
24365       2
24366       2
24367       2
24368       2
24371       2
24372       2
24392       2
24377       2
24378       2
24381       2
24418       2
24502       2
24503       2
24504       2
24505       2
24506       2
24431       2
24457       2
24458       2
24459       2
24460       2
24461       2
24462       2
24463       2
24465       2
24466       2
24467       2
24468       2
24386       2
24474       2
24475       2
24476       2
24477       2
24478       2
24484       2
24485       2
24480       2
24481       2
24482       2
24496       2
24585       2
24586       2
24587       2
24342       2
24590       2
24671       2
24611       2
24612       2
24613       2
24614       2
24615       2
24592       2
24596       2
24597       2
24598       2
24604       2
24605       2
24606       2
24601       2
24602       2
24608       2
24609       2
24759       2
24778       2
24912       2
24913       2
24914       2
24915       2
24916       2
24917       2
24918       2
24919       2
24920       2
24921       2
24922       2
24923       2
24924       2
24960       2
24661       2
24664       2
24666       2
24887       2
24888       2
24889       2
24900       2
24901       2
24902       2
24903       2
24904       2
24905       2
24907       2
24908       2
24909       2
24910       2
25010       2
25011       2
25032       2
25033       2
25034       2
25035       2
25036       2
25037       2
25020       2
25021       2
25022       2
24757       2
25029       2
25030       2
25051       2
25052       2
25053       2
25138       2
25057       2
25048       2
25104       2
25106       2
25107       2
25108       2
25111       2
25112       2
25113       2
25114       2
25115       2
25119       2
25120       2
25121       2
25126       2
25127       2
25133       2
25213       2
25214       2
25215       2
25294       2
25408       2
25555       2
25556       2
25557       2
25558       2
25559       2
25560       2
25561       2
25562       2
25563       2
25564       2
25565       2
25566       2
25567       2
25568       2
25704       2
25705       2
25706       2
25707       2
25708       2
25709       2
25710       2
25711       2
25712       2
25713       2
25714       2
25715       2
25716       2
25717       2
25718       2
25221       2
25222       2
25218       2
25225       2
25226       2
25228       2
25229       2
25231       2
25234       2
25235       2
25252       2
25270       2
25271       2
25272       2
25273       2
25242       2
25243       2
25240       2
25249       2
25250       2
25287       2
25288       2
25821       2
25822       2
25823       2
25826       2
25827       2
25828       2
25829       2
25830       2
25831       2
25832       2
25819       2
25863       2
25865       2
25866       2
25867       2
25868       2
25878       2
25879       2
25872       2
25886       2
25887       2
25888       2
25889       2
25891       2
25895       2
25876       2
25901       2
25905       2
25916       2
25917       2
25918       2
25919       2
25920       2
25921       2
25922       2
25909       2
25910       2
25903       2
25924       2
25926       2
25927       2
25928       2
25935       2
25936       2
25937       2
25938       2
25939       2
25940       2
25941       2
25942       2
25943       2
25944       2
25945       2
25946       2
25947       2
25948       2
25949       2
25951       2
25952       2
25955       2
25958       2
25960       2
25961       2
25962       2
25964       2
25969       2
25970       2
25971       2
25972       2
25973       2
25974       2
25975       2
25976       2
25977       2
25978       2
25979       2
25980       2
25981       2
25982       2
25984       2
25985       2
25986       2
25987       2
25989       2
25990       2
25991       2
25992       2
25993       2
25994       2
26001       2
26002       2
26003       2
26004       2
26005       2
25996       2
25997       2
25998       2
26014       2
26015       2
26016       2
26018       2
26019       2
26020       2
26021       2
26022       2
26023       2
26024       2
26025       2
26027       2
26028       2
26029       2
26033       2
26040       2
26041       2
26042       2
26050       2
26055       2
26056       2
26057       2
26058       2
26060       2
26061       2
26066       2
26070       2
26075       2
26082       2
26083       2
26084       2
26089       2
26090       2
26091       2
26096       2
26097       2
26098       2
26011       2
26012       2
26093       2
26094       2
26106       2
26107       2
26110       2
26111       2
26112       2
26113       2
26114       2
26115       2
26116       2
26120       2
26121       2
26133       2
26134       2
26135       2
26131       2
26138       2
26142       2
26140       2
26148       2
26152       2
26153       2
26154       2
26167       2
26160       2
26161       2
26162       2
26150       2
26165       2
26187       2
26188       2
26189       2
26190       2
26191       2
26192       2
26204       2
26200       2
26201       2
26202       2
26234       2
26241       2
26238       2
26245       2
26252       2
26247       2
26276       2
26277       2
26280       2
26281       2
26283       2
26285       2
26286       2
26295       2
26296       2
26297       2
26298       2
26299       2
26300       2
26301       2
26302       2
26303       2
26304       2
26305       2
26306       2
26307       2
26308       2
26309       2
26290       2
26292       2
26293       2
26311       2
26312       2
26313       2
26315       2
26317       2
26319       2
26320       2
26321       2
26322       2
26324       2
26325       2
26326       2
26327       2
26328       2
26329       2
26330       2
26331       2
26342       2
26343       2
26344       2
26375       2
26351       2
26338       2
26339       2
26422       2
26423       2
26429       2
26373       2
26433       2
26447       2
26435       2
26436       2
26437       2
26438       2
26439       2
26440       2
26442       2
26443       2
26444       2
26445       2
26490       2
26491       2
26499       2
26484       2
26485       2
26486       2
26487       2
26509       2
26510       2
26511       2
26520       2
26521       2
26513       2
26532       2
26533       2
26534       2
26536       2
26537       2
26538       2
26539       2
26540       2
26545       2
26546       2
26547       2
26548       2
26549       2
26566       2
26567       2
26568       2
26569       2
26570       2
26571       2
26560       2
26561       2
26562       2
26563       2
26575       2
26529       2
26530       2
26579       2
26581       2
26591       2
26587       2
26588       2
26589       2
26600       2
26601       2
26602       2
26603       2
26604       2
26606       2
26607       2
26608       2
26609       2
26610       2
26611       2
26585       2
26614       2
26616       2
26617       2
26618       2
26619       2
26622       2
26623       2
26624       2
26625       2
26626       2
26627       2
26631       2
26632       2
26633       2
26634       2
26635       2
26640       2
26641       2
26642       2
26649       2
26650       2
26651       2
26652       2
26653       2
26654       2
26655       2
26656       2
26657       2
26658       2
26644       2
26645       2
26646       2
26647       2
26660       2
26661       2
26662       2
26663       2
26666       2
26667       2
26638       2
26673       2
26683       2
26684       2
26676       2
26681       2
26692       2
26694       2
26695       2
26698       2
26708       2
26795       2
26796       2
26797       2
26703       2
26705       2
26718       2
26727       2
26728       2
26729       2
26743       2
26744       2
26745       2
26746       2
26747       2
26748       2
26749       2
26750       2
26751       2
26752       2
26753       2
26754       2
26723       2
26740       2
26757       2
26758       2
26916       2
26917       2
26918       2
26919       2
26920       2
26921       2
26922       2
26923       2
26924       2
26967       2
27017       2
27018       1
27019       1
27020       1
27021       1
27022       1
27023       1
27024       1
27025       1
27026       1
27027       1
27028       1
27029       1
27030       1
27031       1
27032       1
27033       1
27034       1
27035       1
27036       1
27037       1
27038       1
27039       1
27040       1
27041       1
27042       1
27043       1
27044       1
27045       1
27046       1
27047       1
27048       1
27049       1
27050       1
27051       1
27052       1
27053       1
27054       1
27055       1
27056       1
27057       1
27058       1
27059       1
27060       1
27061       1
27062       1
27063       1
27064       1
27065       1
27066       1
27067       1
27068       1
27069       1
27070       1
27071       1
27072       1
26968       1
26969       1
26970       1
26971       1
26972       1
26973       1
26974       1
26975       1
26976       1
26977       1
26978       1
26979       1
26980       1
26981       1
26982       1
26983       1
26984       1
26985       1
26986       1
26987       1
26988       1
26989       1
26990       1
26991       1
26992       1
26993       1
26994       1
26995       1
26996       1
26997       1
26998       1
26999       1
27000       1
27001       1
27002       1
27003       1
27004       1
27005       1
27006       1
27007       1
27008       1
27009       1
27010       1
27011       1
27012       1
27013       1
26925       1
26926       1
26927       1
26928       1
26929       1
26930       1
26931       1
26932       1
26933       1
26934       1
26935       1
26936       1
26937       1
26938       1
26939       1
26940       1
26941       1
26942       1
26943       1
26944       1
26945       1
26946       1
26947       1
26948       1
26949       1
26950       1
26951       1
26952       1
26953       1
26954       1
26955       1
26956       1
26957       1
26958       1
26959       1
26960       1
26961       1
26962       1
26963       1
26964       1
26965       1
26966       1
26759       1
26741       1
26742       1
26724       1
26725       1
26726       1
26755       1
26756       1
26730       1
26731       1
26732       1
26733       1
26734       1
26735       1
26736       1
26737       1
26738       1
26739       1
