CustomerID  TotalAmountSpent
12225       4841.4356
15135       4841.4356
11613       4841.4356
15801       4841.423
28673       4840.0106
13836       4839.9443
14772       4839.9443
14795       4839.9443
13829       4839.9443
17246       4839.9443
15767       4838.8926
15784       4838.8926
11582       4838.8815
12624       4838.8815
11339       4838.8815
12499       4838.8815
12388       4838.8815
15150       4838.8815
16707       4837.4138
16664       4837.4138
12232       4835.9216
15732       4835.9216
15228       4834.4394
29138       4833.9441
29222       4833.9441
21138       4830.373
28667       4829.5241
24666       4829.5241
17510       4828.5628
24759       4828.397
15765       4827.8426
13562       4827.8426
11564       4827.8426
16158       4827.8426
15595       4827.8426
11588       4827.8426
15793       4827.8426
15183       4827.4131
15145       4827.4131
24664       4827.281
12226       4826.7044
12548       4826.7044
12854       4825.5552
15585       4825.5552
12813       4825.5552
15143       4824.8827
15223       4824.8827
12867       4824.8827
12378       4824.8827
15757       4824.8827
15786       4824.5055
29167       4823.1483
19454       4822.1076
17256       4820.8278
17504       4820.8278
15724       4816.7705
12833       4816.7705
13795       4815.3138
29960       4814.2344
14803       4813.0596
17294       4813.0596
16662       4813.0596
13844       4813.0596
14819       4813.0596
29223       4812.9491
29278       4812.9491
28854       4812.9491
28859       4812.9491
29237       4812.9491
29048       4812.9491
29019       4812.9491
28770       4812.9491
29242       4812.9491
28847       4812.9491
28869       4812.9491
28672       4812.9491
24671       4811.8331
12853       4811.2565
12231       4811.2565
19439       4806.6266
29128       4806.3191
24496       4806.3191
17334       4804.2749
17047       4804.2749
17258       4804.2749
17232       4804.2749
17049       4804.2749
12764       4804.2749
17055       4804.2749
17233       4804.2749
19476       4802.7923
15591       4802.748
15144       4800.2176
11561       4800.2176
11382       4800.2176
15576       4800.2176
11577       4800.2176
11605       4800.2176
16156       4800.2176
11470       4800.2176
15151       4800.2176
29168       4799.667
29239       4799.667
24757       4799.667
19438       4793.3776
28678       4793.0039
28844       4793.0039
21980       4789.7441
17824       4789.7441
28870       4789.7331
29174       4789.7331
28841       4789.7331
29203       4789.7331
29011       4789.7331
29166       4789.7331
29201       4789.7331
29175       4789.7331
24431       4789.7331
24392       4784.2191
29258       4784.2191
28769       4784.2191
24418       4784.2191
29275       4784.2191
28828       4784.2191
29276       4784.2191
29236       4784.2191
24344       4784.2191
19365       4775.6866
28671       4774.2852
28845       4774.2852
29204       4774.2852
29221       4774.2852
29261       4774.2852
28846       4774.2852
29004       4774.2852
29044       4774.2852
29202       4774.2852
29225       4774.2852
29265       4774.2852
19339       4769.0676
19420       4767.9406
19340       4766.8466
19364       4765.7637
30064       4748.4513
19453       4716.0277
20993       4709.5543
14945       4707.5653
17513       4707.5653
16944       4700.4601
17779       4696.4793
19325       4690.9662
22951       4687.7526
20160       4682.1282
22178       4677.8187
20818       4674.9567
21192       4673.3987
20816       4672.7357
24598       4672.2826
22230       4666.6692
16570       4662.3487
23408       4661.7962
17741       4660.1166
18906       4660.0282
20823       4659.5088
14978       4651.1771
22958       4650.1826
17898       4650.1826
23421       4650.1826
21189       4650.1826
23665       4649.0887
24303       4649.0887
22940       4649.0887
20418       4649.0003
15050       4647.8953
17873       4644.6687
23538       4639.1547
17742       4639.1547
21229       4639.1547
21976       4639.1547
23645       4639.1547
16493       4637.9613
20990       4636.8232
17980       4634.7347
17086       4634.7347
22988       4634.7347
14967       4634.6242
24371       4634.1712
20994       4631.8507
14927       4630.2042
22748       4628.0053
21710       4626.8892
20814       4625.7842
18902       4625.7842
22114       4622.4692
16685       4622.4692
14979       4622.4692
24661       4620.8449
20819       4620.8449
17651       4619.1514
24481       4618.1597
17777       4618.1597
23659       4618.1597
17107       4618.1597
22937       4618.1597
23534       4618.1597
22954       4618.1597
23432       4618.1597
24367       4618.1597
20983       4617.4967
15055       4616.9663
20423       4616.4028
17778       4614.212
24480       4614.0491
21984       4614.0491
16484       4613.9607
17629       4611.5187
22934       4611.5187
24378       4611.5187
22938       4611.5187
16345       4611.4303
14990       4611.375
18203       4610.3363
21230       4609.6402
17512       4608.4468
22907       4607.1097
21191       4607.1097
22932       4607.1097
24596       4606.5572
23348       4604.8776
20159       4604.7892
19766       4604.7892
22041       4604.7892
19771       4604.7892
18907       4604.7892
22267       4604.7892
21939       4600.3803
22050       4597.3857
17834       4595.3828
17902       4594.9437
23431       4594.9437
24307       4594.9437
22118       4594.8553
22117       4594.8553
16684       4594.8553
18201       4594.2917
16686       4594.2917
15054       4591.5182
17635       4589.4297
20154       4589.3413
20984       4589.3413
19271       4589.3413
14952       4589.3413
20158       4589.3413
23859       4589.3413
14951       4589.3413
19763       4589.3413
20151       4588.7667
18200       4586.3357
17511       4586.3357
20996       4585.739
20989       4584.3578
22713       4583.75
14956       4580.8218
18193       4580.8218
22299       4580.8218
23121       4579.4958
24366       4579.4958
23539       4579.4958
21195       4579.4958
24458       4579.4958
24586       4579.4958
22943       4579.4958
23656       4579.4958
21257       4579.4958
24300       4579.4958
22030       4579.4958
23332       4579.4958
17998       4579.4958
17096       4579.4958
24301       4579.4958
23648       4579.4958
24468       4579.4958
23655       4579.4958
21983       4579.4958
23120       4579.4958
23420       4579.4958
17847       4579.4958
23331       4579.4958
21199       4579.4958
18903       4578.8328
21659       4578.8328
20820       4578.8328
24386       4578.8328
15073       4578.3024
18202       4578.3024
17515       4578.3024
18198       4578.2913
14997       4578.2913
21921       4577.7388
20152       4577.7388
22128       4577.1642
17514       4577.1642
22008       4576.0592
20156       4574.4238
20992       4574.4238
20426       4574.4238
20822       4568.6557
22732       4567.2303
15063       4567.2303
18196       4567.2303
18204       4567.2303
20420       4566.1253
18900       4566.1253
20987       4566.1253
19264       4566.1253
19765       4566.1253
21727       4566.1253
20424       4566.1253
21741       4560.6113
20812       4560.6113
19770       4560.6113
20995       4560.6113
19270       4560.6113
17647       4555.647
17648       4555.6249
17766       4552.321
19269       4550.6774
21768       4550.6774
20815       4550.6774
21813       4550.6774
22058       4550.6774
20157       4550.6774
20821       4550.6774
16483       4550.6774
20416       4550.6774
18189       4550.6774
18899       4550.6774
14969       4550.6774
20425       4550.6774
20817       4550.6774
20991       4550.6774
20988       4550.6774
20985       4550.6774
17780       4544.6081
17767       4532.442
29758       4512.0247
12253       4493.9577
29541       4481.7148
12021       4468.0234
23410       4438.2685
24597       4430.5003
29765       4423.1145
29400       4411.6684
29403       4411.0938
23593       4408.9639
12241       4408.3534
22909       4398.4774
23653       4392.411
22942       4388.5435
23544       4387.9689
24381       4387.4274
12245       4383.8224
24364       4381.9024
12250       4381.303
12240       4381.303
29398       4380.7394
16046       4379.2698
24459       4376.941
22939       4376.941
17945       4376.941
23661       4376.941
23106       4371.3939
22935       4366.4324
23425       4366.4324
23436       4365.3274
12014       4364.7169
29391       4364.7169
12013       4364.7169
12242       4363.6119
12246       4361.7113
21996       4360.9074
24283       4360.9074
22936       4360.9074
24304       4360.9074
24368       4360.9074
24305       4359.8135
23119       4359.8135
23649       4359.8135
24475       4359.8135
24377       4359.8135
22987       4355.946
17952       4355.3935
17761       4355.3935
18045       4355.3935
23664       4355.3935
12248       4353.678
12252       4352.5398
17762       4349.8795
21231       4349.8795
21228       4349.8795
22926       4349.8795
16569       4349.8795
21979       4349.8795
21258       4349.8795
23429       4349.8795
23658       4349.8795
23343       4349.8795
21222       4349.8795
23423       4349.8795
23116       4349.8795
23640       4349.8795
17789       4349.8795
21985       4349.8795
29399       4349.7994
17947       4345.4595
17989       4345.4595
17963       4345.4595
21200       4345.4595
17941       4344.3324
23117       4344.3324
16937       4338.8185
17765       4338.8185
12251       4337.0919
17796       4332.7299
22004       4328.8845
23435       4328.8845
21197       4328.8845
17848       4328.8845
17928       4328.8845
22966       4328.8845
22033       4328.8845
24463       4328.8845
23533       4328.8845
23662       4328.8845
23651       4328.8845
24282       4328.8845
21256       4328.8845
22959       4328.8845
18027       4328.8845
23660       4328.8845
22933       4328.8845
22950       4328.8845
23409       4328.8845
12243       4326.053
23118       4324.7739
22927       4324.7739
24590       4322.2435
23422       4322.2435
21194       4322.2435
22946       4322.2435
20716       4321.9755
17769       4320.365
23652       4317.8345
21259       4317.8345
17799       4317.8345
17934       4317.282
17768       4317.282
21193       4315.6024
22953       4308.9393
17929       4305.6685
22031       4305.6685
17764       4305.6685
23107       4305.6685
17942       4305.6685
24592       4305.6685
22961       4300.1545
17784       4300.1545
17082       4300.1545
23434       4290.2206
24602       4290.2206
22910       4290.2206
21986       4290.2206
24482       4290.2206
24302       4290.2206
22931       4290.2206
17893       4290.2206
23663       4290.2206
21982       4290.2206
24601       4290.2206
17946       4290.2206
23545       4290.2206
24587       4290.2206
17940       4290.2206
23433       4290.2206
21206       4290.2206
17722       4290.2206
21180       4290.2206
23344       4290.2206
24474       4290.2206
22032       4290.2206
14010       4266.8356
15014       4266.261
15037       4261.2995
15043       4250.8131
14128       4239.1995
14134       4237.7505
14011       4234.2381
16025       4234.2381
15029       4228.1716
15028       4228.1716
16027       4228.1716
15041       4228.1716
29630       4222.0066
14130       4214.5344
14127       4209.573
16028       4207.1766
15040       4207.1766
16029       4207.1766
14131       4207.1766
14523       4207.1766
15648       4207.1766
15643       4207.1766
15042       4207.1766
15646       4203.5065
16026       4203.5065
15015       4203.5065
15439       4203.5065
14132       4203.5065
15644       4203.066
15044       4202.9319
16045       4201.6217
15435       4200.5356
15032       4199.0865
15033       4196.1266
14316       4196.092
15438       4186.491
15030       4183.9606
15645       4182.5115
15036       4182.5115
15262       4168.5127
14125       4168.5127
15436       4168.5127
15642       4168.5127
15425       4168.5127
14007       4168.5127
15035       4168.5127
14133       4159.2955
15647       4159.2955
16054       4154.0956
14855       4153.7815
16053       4146.3828
16031       4143.8476
15038       4143.8476
14129       4143.8476
16033       4136.4488
14260       4106.4338
29640       4068.4736
24604       4068.3891
14101       4066.2876
14102       4052.2888
16011       4041.2723
14306       4036.8188
14305       4035.6791
14345       4022.1098
29848       4022.0953
14303       4018.7837
14259       4012.1758
29838       4010.9492
24605       4008.7301
23540       4007.6362
24360       4007.6362
24502       4003.7687
24244       3997.7022
24462       3997.7022
23529       3997.7022
23572       3997.7022
24503       3997.7022
23413       3997.7022
14103       3991.5028
14066       3991.4681
29920       3980.787
24362       3978.8509
23416       3976.7072
23547       3976.7072
23524       3976.7072
14304       3973.5008
23415       3965.6572
29819       3964.3645
23412       3963.4251
14346       3959.502
28856       3953.9884
28830       3953.9884
27917       3953.9884
28624       3953.9884
28040       3953.9884
29208       3953.9884
28166       3953.9884
28627       3953.9884
29145       3953.9884
28186       3953.9884
29334       3953.9884
29142       3953.9884
28169       3953.9884
28644       3953.9884
28635       3953.9884
28807       3953.9884
29010       3953.9884
29136       3953.9884
24493       3953.9884
28821       3953.9884
28177       3953.9884
28804       3953.9884
28761       3953.9884
28833       3953.9884
28355       3953.9884
28017       3953.9884
28584       3953.9884
28618       3953.9884
23566       3953.9884
29354       3953.9884
27605       3953.9884
28647       3953.9884
29016       3953.9884
28988       3953.9884
28092       3953.9884
28630       3953.9884
29108       3953.9884
28112       3953.9884
29008       3953.9884
28839       3953.9884
28799       3953.9884
28149       3953.9884
29254       3953.9884
28656       3953.9884
29059       3953.9884
28790       3953.9884
28183       3953.9884
28621       3953.9884
28172       3953.9884
28295       3953.9884
28163       3953.9884
28853       3953.9884
29280       3953.9884
28676       3953.9884
28649       3953.9884
28148       3953.9884
29139       3953.9884
28775       3953.9884
28022       3953.9884
29150       3953.9884
28835       3953.9884
28838       3953.9884
28792       3953.9884
28051       3953.9884
28097       3953.9884
27759       3953.9884
29156       3953.9884
28661       3953.9884
28598       3953.9884
28990       3953.9884
28675       3953.9884
28200       3953.9884
28658       3953.9884
28014       3953.9884
29056       3953.9884
28655       3953.9884
23806       3953.9884
28824       3953.9884
28197       3953.9884
28993       3953.9884
29285       3953.9884
28180       3953.9884
29070       3953.9884
28827       3953.9884
28223       3953.9884
28363       3953.9884
28036       3953.9884
28620       3953.9884
28039       3953.9884
28162       3953.9884
29170       3953.9884
28586       3953.9884
28294       3953.9884
28168       3953.9884
28629       3953.9884
29110       3953.9884
28646       3953.9884
28772       3953.9884
28340       3953.9884
28778       3953.9884
28088       3953.9884
27673       3953.9884
29147       3953.9884
28626       3953.9884
28171       3953.9884
28795       3953.9884
28652       3953.9884
28648       3953.9884
29169       3953.9884
28293       3953.9884
28645       3953.9884
27649       3953.9884
29352       3953.9884
29060       3953.9884
29335       3953.9884
27666       3953.9884
29143       3953.9884
28831       3953.9884
28047       3953.9884
28628       3953.9884
29126       3953.9884
28170       3953.9884
28044       3953.9884
28997       3953.9884
28774       3953.9884
28167       3953.9884
28147       3953.9884
28588       3953.9884
28651       3953.9884
29106       3953.9884
28130       3953.9884
28150       3953.9884
29146       3953.9884
28625       3953.9884
28794       3953.9884
28041       3953.9884
27672       3953.9884
28270       3953.9884
28857       3953.9884
27752       3953.9884
28018       3953.9884
29140       3953.9884
28573       3953.9884
27726       3953.9884
29017       3953.9884
29157       3953.9884
28221       3953.9884
28184       3953.9884
27577       3953.9884
28161       3953.9884
29163       3953.9884
28805       3953.9884
28178       3953.9884
28619       3953.9884
29326       3953.9884
28851       3953.9884
28164       3953.9884
28825       3953.9884
28765       3953.9884
28181       3953.9884
24646       3953.9884
29158       3953.9884
28299       3953.9884
28199       3953.9884
28574       3953.9884
29155       3953.9884
28989       3953.9884
28797       3953.9884
28843       3953.9884
28013       3953.9884
28096       3953.9884
28339       3953.9884
28173       3953.9884
29132       3953.9884
28176       3953.9884
28820       3953.9884
28966       3953.9884
27612       3953.9884
28657       3953.9884
28362       3953.9884
28654       3953.9884
22975       3953.9884
27681       3953.9884
28222       3953.9884
29350       3953.9884
28829       3953.9884
28660       3953.9884
27578       3953.9884
28185       3953.9884
28643       3953.9884
28849       3953.9884
28583       3953.9884
29141       3953.9884
28354       3953.9884
28142       3953.9884
27604       3953.9884
28823       3953.9884
28179       3953.9884
29198       3953.9884
27678       3953.9884
29144       3953.9884
29207       3953.9884
24501       3953.9884
28271       3953.9884
28763       3953.9884
28165       3953.9884
28182       3953.9884
29058       3953.9884
28852       3953.9884
27601       3953.9884
28826       3953.9884
28042       3953.9884
28145       3953.9884
28822       3953.9884
28587       3953.9884
29340       3953.9884
28129       3953.9884
24491       3953.9884
27614       3953.9884
28650       3953.9884
22971       3953.9884
29151       3953.9884
28653       3953.9884
27611       3953.9884
28670       3953.9884
29148       3953.9884
28198       3953.9884
23411       3953.4912
19502       3939.72
24506       3938.0433
24504       3938.0433
23526       3938.0433
24484       3938.0433
24476       3938.0433
23571       3938.0433
19448       3915.9846
19477       3904.8131
29855       3901.348
19511       3894.415
19493       3884.4811
19360       3880.492
19424       3880.492
29648       3876.8885
14472       3871.5857
19341       3866.1491
19499       3859.497
19440       3859.497
23104       3856.486
29495       3854.4489
19467       3851.3421
19506       3845.8171
19437       3845.8171
19500       3844.0491
19459       3844.0491
19359       3844.0491
19471       3844.0491
19361       3844.0491
19433       3844.0491
19455       3844.0491
19418       3841.4082
19416       3841.4082
19435       3820.8331
29583       3820.3709
19510       3814.1699
14081       3814.1699
19362       3805.3852
19382       3805.3852
19479       3805.3852
19940       3801.6724
19912       3787.2632
20713       3781.2327
14473       3772.3788
14456       3763.5278
18167       3762.9753
14453       3758.5332
23418       3757.0249
28470       3756.989
29475       3756.989
29449       3756.989
20075       3756.989
25857       3756.989
29410       3756.989
28414       3756.989
29476       3756.989
28389       3756.989
29385       3756.989
25861       3756.989
29448       3756.989
18157       3756.3453
26299       3753.5616
14434       3753.0192
14253       3751.3617
29516       3751.0654
14498       3750.7982
14240       3747.4832
24361       3747.091
23414       3747.091
14447       3740.8642
14470       3737.5492
19067       3735.9028
14255       3734.7978
14452       3732.0242
14290       3732.0242
14120       3731.4607
14289       3731.4607
28478       3729.364
28401       3729.364
28504       3729.364
29474       3729.364
28458       3729.364
28492       3729.364
19802       3729.364
28449       3729.364
28443       3729.364
29481       3729.364
28407       3729.364
28390       3729.364
28491       3729.364
29467       3729.364
28471       3729.364
29466       3729.364
14382       3728.1678
14419       3725.3942
26283       3725.2309
14448       3724.3003
14442       3724.3003
17216       3724.2892
14421       3723.1953
19917       3723.1953
14440       3720.9521
24585       3719.4549
14298       3719.0626
14451       3715.7918
14374       3715.7918
26276       3714.9197
23105       3714.4935
14112       3714.3332
14481       3713.2613
14411       3713.2613
19918       3713.2503
14457       3712.6867
14044       3710.2778
14464       3710.2778
26302       3709.9362
14400       3709.9242
24465       3708.427
24485       3708.427
24457       3708.427
24372       3708.427
14471       3707.7474
14449       3707.7363
26296       3707.5398
19916       3706.5982
29926       3704.5709
29547       3704.5709
14356       3704.3992
14117       3704.3992
14438       3704.3992
14288       3703.2942
14242       3703.2942
17188       3702.2113
18176       3696.6642
14484       3696.6642
14394       3695.8907
18183       3694.41
14433       3693.3603
14256       3693.3603
14477       3693.3603
14813       3692.7001
13057       3692.7001
26298       3690.9869
19029       3690.0453
20054       3688.5323
14357       3688.1668
23531       3687.6972
23574       3687.432
24467       3687.432
24478       3687.432
23311       3687.432
23417       3687.432
23546       3687.432
23532       3687.432
23523       3687.432
23542       3687.432
24466       3687.432
23573       3687.432
23541       3687.432
14297       3685.6363
19911       3685.6253
26120       3685.4398
26281       3685.4398
23310       3683.3214
18185       3682.2882
24365       3680.791
17195       3680.3876
14380       3680.1224
18164       3680.1113
14381       3680.1113
19057       3671.6028
19034       3671.6028
26303       3669.9919
26277       3669.9919
19035       3669.0724
14412       3669.0724
14420       3669.0724
19046       3669.0724
14377       3669.0724
26241       3668.8759
14121       3668.2657
14292       3668.2657
14005       3667.9342
18171       3667.9342
17196       3666.785
19038       3666.785
14116       3665.7353
14439       3660.5307
14485       3660.5307
17187       3658.0003
19030       3658.0003
14461       3658.0003
14486       3658.0003
19040       3658.0003
26285       3656.7098
26286       3655.526
24460       3648.7681
24477       3648.7681
23525       3648.7681
24281       3648.7681
24461       3648.7681
23575       3648.7681
24505       3648.7681
26121       3646.7759
26252       3646.7412
26295       3645.3268
26238       3645.3268
26300       3645.3268
26280       3645.3268
14115       3643.9778
14006       3641.4474
19065       3641.4474
14392       3641.4474
14239       3641.4474
13999       3641.4474
17206       3641.4474
26290       3641.2619
26234       3638.6968
14170       3637.4612
13056       3637.4612
16531       3637.4391
14802       3632.4887
16461       3632.4887
26297       3632.0447
20879       3629.1516
20718       3628.1902
16275       3627.5272
13979       3627.5272
13039       3627.5272
13984       3627.5272
13870       3627.5272
14141       3627.5051
13882       3627.5051
13745       3627.5051
16324       3627.5051
13917       3627.5051
20931       3616.8529
26305       3616.5968
16329       3615.6595
16444       3615.3612
14539       3615.3612
16465       3615.328
20811       3613.7037
20209       3611.7459
17792       3609.8251
29839       3609.1572
20150       3606.7402
26304       3606.6629
16512       3605.4272
13801       3605.4272
17966       3605.4272
13800       3605.4272
16405       3605.4272
14779       3605.4272
13812       3605.4272
17828       3605.4272
16945       3605.4272
14169       3605.4272
20712       3603.7697
20863       3603.7697
16509       3600.963
13746       3591.3716
16407       3591.3716
17793       3591.3716
20807       3590.4876
13854       3588.8412
15346       3588.2113
20546       3587.4359
20656       3586.7191
15845       3585.6809
15780       3585.6809
13839       3583.3272
16445       3583.3272
16410       3583.2609
20318       3582.2991
28751       3581.172
20862       3580.5537
20710       3580.5537
20711       3580.5537
20892       3580.5537
20717       3580.5537
15944       3574.6088
20917       3573.8905
20864       3573.8905
20921       3573.8905
20670       3567.568
20350       3565.7241
20373       3565.7241
28520       3565.7241
20188       3565.7241
20825       3565.1058
20922       3565.1058
21148       3562.054
21284       3562.054
15499       3561.393
15852       3561.393
13925       3558.973
20680       3557.634
20208       3557.634
28562       3557.2046
28756       3556.5069
16820       3555.658
28553       3554.6741
20052       3551.5013
28750       3550.993
28506       3550.993
15203       3548.6523
15781       3546.9838
15193       3546.9727
28569       3541.059
20206       3541.059
21305       3541.059
28713       3541.059
15328       3535.3813
15534       3535.3813
20651       3534.418
15851       3534.2984
15348       3534.2873
15501       3533.768
15992       3530.3977
20736       3530.009
16836       3529.138
20186       3527.0602
28740       3527.0602
20165       3526.5172
19910       3523.2484
11089       3523.0494
15379       3518.8063
15364       3518.2538
11264       3516.4084
15491       3515.5134
20173       3515.3678
15167       3514.9388
15985       3513.8448
15484       3513.8448
15770       3513.8227
15888       3512.7398
15371       3512.7398
15374       3511.6459
15367       3511.6459
15778       3511.6459
19076       3511.6459
19903       3511.6238
20170       3511.0693
11088       3510.3419
15771       3508.3198
15952       3508.3198
15194       3507.2038
21517       3506.1319
15521       3506.1098
19924       3505.0048
15429       3503.0711
16339       3502.3951
20669       3502.3951
20468       3502.3951
23992       3500.4412
20149       3497.7872
16678       3494.3526
20560       3493.9438
15769       3491.7448
15196       3491.1813
15949       3489.5569
20866       3489.5569
15976       3489.5569
15195       3486.2198
20555       3485.1148
15500       3485.1148
15389       3484.0209
15320       3484.0209
15842       3484.0209
15481       3484.0209
15322       3484.0098
21508       3484.0098
14602       3481.3448
20049       3481.1901
20172       3481.1901
20164       3481.1901
20042       3481.1901
15918       3480.6948
15972       3479.5788
15155       3479.5788
15399       3478.7832
20576       3478.4959
15934       3478.4848
15396       3478.4848
15937       3475.5124
15350       3475.5124
15380       3475.5124
15200       3472.9819
15843       3472.9819
20048       3472.4054
20167       3472.4054
20060       3472.4054
16103       3472.2636
15365       3472.1642
15989       3470.7167
19052       3469.9984
15739       3469.9984
20584       3469.9984
15349       3469.6338
20561       3468.6926
19033       3468.6705
19945       3467.4569
19922       3467.4569
11083       3466.7387
11168       3465.932
15983       3464.1198
15302       3464.1198
15394       3464.1198
15329       3464.1198
15844       3464.1198
15899       3463.0148
15398       3461.9319
20548       3460.8048
15369       3456.3848
15411       3456.3848
19899       3456.3848
15388       3456.3848
15961       3455.6113
20590       3455.6113
15991       3455.6113
11167       3454.5947
19931       3454.1306
15667       3453.4787
15166       3453.0809
20556       3453.0809
15984       3453.0809
15768       3453.0809
15540       3453.0809
15482       3452.5173
15873       3451.9427
17815       3451.777
15483       3447.8874
15417       3447.8874
16754       3446.0531
15959       3445.3569
15964       3445.3459
21509       3445.3459
15542       3445.3459
15954       3445.3459
15492       3444.7823
15737       3444.5392
19930       3442.3734
15897       3442.0088
15518       3442.0088
15280       3442.0088
15404       3442.0088
15351       3442.0088
20569       3441.0344
20592       3440.1082
15517       3439.843
15321       3439.843
15568       3439.8319
19069       3439.8319
19943       3439.8319
11042       3439.1247
11082       3437.4451
16406       3436.6081
16938       3436.6081
15969       3436.4948
15965       3435.3898
16491       3432.4947
15372       3431.3234
15841       3431.3234
15941       3431.3234
19944       3431.3234
20549       3431.3234
19051       3430.548
17933       3429.1576
15419       3428.793
15915       3428.793
13722       3428.5941
21516       3427.9863
15345       3427.6548
16098       3426.9255
14664       3426.1059
29604       3425.9024
15535       3425.4559
15990       3425.4559
15968       3425.4559
20598       3425.4559
15565       3425.4559
15493       3425.4559
15455       3424.7155
13855       3420.5524
20575       3420.0173
16446       3417.801
15948       3417.7209
13085       3414.2291
13059       3414.2291
15666       3413.6766
19041       3413.4315
15750       3412.2069
15462       3410.9362
13849       3408.4195
14656       3407.8844
13889       3407.8449
13055       3407.8449
13939       3407.8449
17753       3403.7205
18000       3403.7205
20577       3403.6984
15914       3403.6984
15199       3403.6984
15840       3403.6984
19902       3403.6984
15023       3402.923
11084       3401.8641
13716       3401.5326
19941       3401.2544
15303       3401.168
15569       3401.168
15980       3401.168
15480       3401.168
29943       3400.8402
29537       3399.2753
14601       3399.0444
14657       3399.0444
13806       3398.4303
17639       3397.911
20567       3396.8565
15004       3396.0076
23993       3394.9137
16946       3393.491
13938       3393.4689
14796       3393.4689
16452       3393.4689
17937       3391.0462
16810       3386.4162
18175       3385.7955
18143       3384.6794
19028       3384.6794
13779       3384.6178
16758       3383.8858
13718       3383.8747
23321       3382.2062
13871       3381.8774
13067       3380.5376
20564       3380.2815
14926       3379.4326
17798       3379.4326
14998       3379.4326
16201       3379.1039
16654       3377.2336
14596       3376.9334
14599       3374.7565
15674       3373.9187
26115       3373.3441
30038       3373.0239
24179       3372.8026
22580       3371.6976
15003       3368.6589
15649       3368.3826
15659       3367.8301
24160       3366.7583
24165       3366.7583
25048       3366.7583
13747       3365.3135
13915       3365.3135
17948       3365.0566
17896       3364.493
29567       3363.9539
18163       3363.6844
17968       3362.8797
17889       3362.8797
18137       3362.5794
13884       3362.5178
23322       3362.3162
24007       3362.3162
24176       3362.3162
14944       3359.5426
17969       3359.5426
14584       3359.2423
30018       3358.5076
17790       3358.4376
16267       3356.2497
16546       3355.3685
14510       3355.187
18132       3352.6455
20552       3352.6455
19942       3352.6455
14603       3352.6455
18621       3351.8297
13066       3351.8076
13714       3351.8076
21359       3350.7026
13058       3350.7026
16561       3348.186
13877       3348.186
19027       3347.1315
16541       3345.9649
15622       3345.1887
18627       3345.1887
17849       3343.2135
29752       3342.4645
14648       3341.5402
18131       3338.623
13883       3338.252
13906       3338.252
17782       3338.252
13892       3338.252
13662       3338.252
16470       3338.252
13793       3338.252
13927       3338.252
16272       3338.252
16318       3338.2299
17097       3338.2299
14555       3338.2299
16428       3338.2299
17627       3338.2299
17813       3337.4316
20558       3336.0926
19904       3335.2859
25981       3335.2547
25104       3335.2547
26040       3335.2547
24274       3335.2547
24170       3335.2547
22175       3335.2547
13705       3335.2547
21001       3335.2547
22412       3335.2547
22406       3335.2547
22575       3335.2547
17978       3334.9039
14154       3334.8928
17644       3334.1497
14538       3333.7989
14572       3332.7555
19901       3332.7555
14585       3332.7555
16271       3330.8126
13840       3326.086
16277       3326.086
13799       3326.086
24960       3324.7462
17115       3323.8649
22174       3323.6522
23100       3322.8677
24171       3321.9726
24162       3320.3372
18028       3316.152
17965       3316.152
13766       3316.152
16328       3316.152
17960       3316.152
16317       3316.152
16417       3316.152
14798       3316.152
13667       3316.152
16553       3316.152
16573       3316.152
17094       3316.152
17626       3316.152
16550       3316.152
16530       3316.152
14524       3316.152
18620       3316.152
13811       3316.152
16562       3316.152
17979       3316.1299
16447       3316.1299
14701       3316.1299
17632       3316.1299
16260       3316.1299
15022       3314.9002
22572       3312.0387
23325       3312.0387
24241       3312.0387
22168       3312.0387
21361       3312.0387
15006       3308.4676
20562       3308.4676
14501       3308.4676
15656       3306.5247
21002       3306.5247
15064       3306.5247
21379       3306.5247
16278       3306.5247
16554       3304.5274
21349       3303.2645
14348       3303.2645
13742       3302.0964
16311       3302.0964
18026       3302.0964
13862       3299.577
17085       3299.566
17981       3296.5908
23995       3296.5908
17795       3296.5908
23099       3296.5908
24161       3296.5908
24167       3296.5908
24001       3296.5908
22401       3296.5908
22404       3296.5908
24000       3296.5908
16305       3296.5908
24174       3296.5908
25287       3296.5908
24251       3296.5908
22410       3296.5908
17812       3296.5825
17829       3296.5825
13856       3295.1349
13890       3295.1349
16427       3287.3999
14818       3286.2507
26646       3284.9105
26619       3284.9105
17977       3277.466
14708       3277.466
13029       3271.952
29858       3270.506
16420       3269.6978
13744       3269.6978
15208       3261.4719
13741       3260.9131
15266       3243.5835
14671       3242.4785
22172       3240.1943
15210       3233.6606
21384       3227.7299
14670       3226.4781
15169       3226.4781
15209       3222.7969
29754       3221.3554
29700       3219.6374
26322       3218.0469
15580       3216.5441
15575       3216.5441
15211       3216.5441
15582       3212.8519
23313       3211.166
29672       3205.1588
14347       3204.9306
15265       3201.813
26634       3200.8752
26626       3195.3613
26575       3193.9012
26606       3193.9012
26647       3193.3818
21423       3191.8569
17750       3191.8285
26633       3186.7187
26312       3184.3223
26608       3184.3223
26617       3184.3223
26308       3168.8744
29847       3167.0972
26601       3163.3273
26317       3163.3273
26329       3160.7622
24778       3158.6343
15267       3153.204
15027       3153.193
26632       3147.8794
26513       3147.8794
26307       3147.8794
26499       3147.8794
28904       3147.679
26546       3146.7634
17772       3144.8328
25991       3144.3024
